SaleID,price
200000,7.131698510466912
200001,7.600902459542082
200002,9.12706745278236
200003,6.68586094706836
200004,7.601235709569849
200005,7.048386408721884
200006,5.968707559985366
200007,8.507344855361422
200008,8.987321812850125
200009,6.478509642208567
200010,6.398594934535207
200011,7.824245970866956
200012,8.537191877922927
200013,8.497194544909547
200014,6.907755278982138
200015,5.638354669333745
200016,7.313765659898343
200017,8.987321812850125
200018,8.832149906002899
200019,7.365812837209471
200020,10.016860879703813
200021,9.210440366976515
200022,7.576097340623112
200023,7.313664683452409
200024,7.673688129267731
200025,8.824824939175636
200026,5.017279836814924
200027,9.305696004259971
200028,8.294299608857235
200029,8.987259316756049
200030,9.8255800636596
200031,9.449436009504321
200032,6.398594934535207
200033,9.464207095933233
200034,7.378383712996714
200035,7.696439860436435
200036,9.612533466213927
200037,8.665785595466064
200038,7.409136443920128
200039,5.8607862234658645
200040,6.39024066706535
200041,10.344995251991223
200042,5.9939614273065684
200043,9.071078304642676
200044,9.735128070758227
200045,6.2166061010848646
200046,9.8255800636596
200047,9.817439347910677
200048,7.432483807917119
200049,8.006617525992837
200050,6.68586094706836
200051,8.387312270561718
200052,7.741099090035366
200053,6.2166061010848646
200054,9.740968623038354
200055,9.105090961257083
200056,9.071193240566023
200057,8.160732502585374
200058,6.2166061010848646
200059,8.556606193773073
200060,8.682877107057168
200061,6.90875477931522
200062,8.57555643026401
200063,8.922791623969637
200064,7.244406023286763
200065,7.43307534889858
200066,6.2166061010848646
200067,9.082620630373812
200068,5.303304908059076
200069,9.71057005652877
200070,9.259178152925804
200071,5.7071102647488745
200072,8.824824939175636
200073,9.735128070758227
200074,8.486940148245216
200075,9.680344001221918
200076,7.804251383528112
200077,7.601402334583732
200078,5.707110264748875
200079,8.160803920954665
200080,8.128880142125638
200081,7.600902459542081
200082,8.071218539969863
200083,6.1092475827643655
200084,7.170888478512505
200085,7.438971592395863
200086,8.853808274977197
200087,8.11701408773731
200088,7.467942332285852
200089,10.631060314111059
200090,7.955425088912673
200091,5.303304908059076
200092,7.467942332285852
200093,9.648659816955297
200094,8.764053269347762
200095,8.699598074599852
200096,8.160803920954665
200097,7.208600337960199
200098,6.11146733950268
200099,9.770013301136158
200100,9.820160289946372
200101,8.902591637374087
200102,7.467942332285852
200103,9.3048320350689
200104,8.229777750081887
200105,8.294299608857235
200106,8.922791623969637
200107,7.7066129139641975
200108,9.679781342959444
200109,8.987071776377462
200110,6.398594934535207
200111,7.601214881443114
200112,7.496018002134284
200113,5.7071102647488745
200114,7.696667081526463
200115,7.131698510466912
200116,9.448648359810164
200117,10.165890277802452
200118,11.080618310893968
200119,5.017279836814924
200120,8.24301946898925
200121,7.673688129267731
200122,6.621405651764134
200123,7.696667081526463
200124,10.819778284410283
200125,6.398594934535207
200126,8.202756381655638
200127,9.817439347910677
200128,7.496097345175957
200129,8.79497643168877
200130,8.366370301681654
200131,7.934155233536322
200132,7.438971592395863
200133,8.24301946898925
200134,7.090076835776093
200135,7.937731775260109
200136,8.29529885950246
200137,5.525452939131784
200138,9.210340371976184
200139,8.698013622083925
200140,7.824445930877618
200141,7.3138868316334635
200142,8.732465848349879
200143,8.202756381655638
200144,7.313886831633463
200145,8.630700432209832
200146,7.901377353792616
200147,8.378160982720681
200148,8.111928063310739
200149,5.303304908059076
200150,9.287394001418473
200151,8.517393171418902
200152,6.478509642208566
200153,6.214608098422191
200154,8.698013622083925
200155,7.170888478512505
200156,9.674137279312395
200157,9.04793908261736
200158,9.210440366976515
200159,7.090909822079984
200160,8.592486175451668
200161,9.076923258535832
200162,8.81001204797317
200163,7.003974136722679
200164,9.711145962000739
200165,9.48804786328076
200166,10.030164255362632
200167,8.268988209506656
200168,10.389026137075234
200169,6.746412128573375
200170,8.070906088787819
200171,9.091669442258503
200172,7.601235709569849
200173,10.419330568113901
200174,6.1114673395026795
200175,7.824345950872287
200176,8.922791623969637
200177,8.764209507142004
200178,8.537191877922927
200179,8.188689124444199
200180,6.746412128573375
200181,9.942275479743387
200182,8.318986125392058
200183,6.90875477931522
200184,7.897668150726906
200185,8.006367567650246
200186,8.24301946898925
200187,8.517393171418902
200188,9.200391041122515
200189,9.328212292571072
200190,8.51699317141357
200191,7.8826922062890254
200192,6.68586094706836
200193,8.003363058629947
200194,8.823353485113792
200195,7.8103526837242905
200196,6.311734809152916
200197,10.094149233605084
200198,7.313886831633463
200199,8.412054873292933
200200,7.438775571612012
200201,8.837971491357209
200202,7.60131902207679
200203,7.346655163176539
200204,9.05963375455148
200205,8.434028950155469
200206,6.90875477931522
200207,8.699514748210191
200208,8.682877107057168
200209,7.601152397062907
200210,9.546169544733283
200211,8.515391569469609
200212,8.699514748210191
200213,9.210440366976515
200214,9.852194258148575
200215,9.19532825185568
